"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 15 20:47:29 IST 2024","Tue Oct 15 20:47:42 IST 2024","13551","tests.q2g","jeeves_singleturn_test","","","","Test Case 267 - SINGLE_MODULE_WITH_NO_DATA_FILTER",""
"passed","Tue Oct 15 20:41:22 IST 2024","Tue Oct 15 20:41:38 IST 2024","15945","tests.q2g","jeeves_singleturn_test","","","","Test Case 199 - SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY",""
"failed","Tue Oct 15 21:03:27 IST 2024","Tue Oct 15 21:03:34 IST 2024","7445","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[AGGREGATE_FUNCTION_WITH_TIME-Give me the maximum Cost of Assets in the last 1 quarters-520-expected_json519-SELECT MAX(Cost) FROM freshservice.Assets WHERE  `Created Date` >= CURRENT_DATE - INTERVAL '3 months']",""
"passed","Tue Oct 15 20:47:17 IST 2024","Tue Oct 15 20:47:42 IST 2024","24347","tests.q2g","jeeves_singleturn_test","","","","Test Case 244 - SINGLE_MODULE_WITH_DATA_FILTER",""
"failed","Tue Oct 15 20:57:21 IST 2024","Tue Oct 15 20:58:16 IST 2024","54982","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[AGGREGATE_FUNCTION_WITH_TIME-Give me the average Cost of Assets for last 5 years-439-expected_json438-SELECT AVG(Cost) FROM freshservice.Assets WHERE  `Created Date` >= CURRENT_DATE - INTERVAL '5 year']",""
"failed","Tue Oct 15 20:39:08 IST 2024","Tue Oct 15 20:40:03 IST 2024","55418","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_METRIC-Display the Resolution SLA violated tickets of Tickets-20-expected_json19-SELECT Resolution SLA violated tickets FROM Tickets]",""
"passed","Tue Oct 15 20:50:22 IST 2024","Tue Oct 15 20:50:30 IST 2024","8000","tests.q2g","jeeves_singleturn_test","","","","Test Case 333 - SINGLE_MODULE_WITH_DATA_FILTER",""
"passed","Tue Oct 15 20:47:30 IST 2024","Tue Oct 15 20:47:36 IST 2024","5598","tests.q2g","jeeves_singleturn_test","","","","Test Case 217 - SINGLE_MODULE_WITH_DATA_FILTER",""
"failed","Tue Oct 15 21:02:06 IST 2024","Tue Oct 15 21:03:01 IST 2024","54388","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[AGGREGATE_FUNCTION_WITH_TIME-Give me the minimum Cost of Assets for last 8 weeks-501-expected_json500-SELECT MIN(Cost) FROM freshservice.Assets WHERE  `Created Date` >= CURRENT_DATE - INTERVAL '8 week']",""
"failed","Tue Oct 15 20:52:47 IST 2024","Tue Oct 15 20:52:55 IST 2024","7654","tests.q2g","jeeves_singleturn_test","","","","Test Case 355 - SINGLE_MODULE_WITH_NO_DATA_FILTER",""
"failed","Tue Oct 15 20:53:14 IST 2024","Tue Oct 15 20:54:08 IST 2024","54306","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_DATA_FILTER-Display total Timesheet for which Total Hours between 27688717 AND 95-305-expected_json304-SELECT COUNT(*) FROM Timesheet WHERE Total Hours BETWEEN 27688717 AND 95]",""
"failed","Tue Oct 15 20:34:54 IST 2024","Tue Oct 15 20:35:01 IST 2024","7107","tests.q2g","jeeves_singleturn_test","","","","Test Case 7 - SINGLE_MODULE_WITH_METRIC",""
"failed","Tue Oct 15 20:45:35 IST 2024","Tue Oct 15 20:45:42 IST 2024","7493","tests.q2g","jeeves_singleturn_test","","","","Test Case 209 - SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY",""
"failed","Tue Oct 15 20:37:49 IST 2024","Tue Oct 15 20:38:44 IST 2024","54920","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_RANK_ORDER-What are the Bottom 25 Tickets Created Date-124-expected_json123-SELECT COUNT(*),Created Date FROM Tickets GROUP BY Created Date ORDER BY COUNT(*) ASC LIMIT 25]",""
"passed","Tue Oct 15 20:47:04 IST 2024","Tue Oct 15 20:47:13 IST 2024","8780","tests.q2g","jeeves_singleturn_test","","","","Test Case 265 - SINGLE_MODULE_WITH_DATA_FILTER",""
"passed","Tue Oct 15 20:52:44 IST 2024","Tue Oct 15 20:52:57 IST 2024","12417","tests.q2g","jeeves_singleturn_test","","","","Test Case 302 - SINGLE_MODULE_WITH_DATA_FILTER",""
"failed","Tue Oct 15 20:41:52 IST 2024","Tue Oct 15 20:42:47 IST 2024","55030","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_RANK_ORDER-show me Bottom 25 Assets group by Tags-87-expected_json86-SELECT COUNT(*),Tags FROM Assets GROUP BY Tags ORDER BY COUNT(*) ASC LIMIT 25]",""
"failed","Tue Oct 15 20:52:54 IST 2024","Tue Oct 15 20:53:04 IST 2024","9517","tests.q2g","jeeves_singleturn_test","","","","Test Case 380 - SINGLE_MODULE_WITH_DATA_FILTER",""
"failed","Tue Oct 15 20:57:50 IST 2024","Tue Oct 15 20:58:44 IST 2024","54380","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_NO_DATA_FILTER-Display total Timesheet for which Requester Name is not empty-411-expected_json410-SELECT COUNT(*) FROM Timesheet WHERE Requester Name IS NOT NULL OR Requester Name <> '']",""
"failed","Tue Oct 15 21:03:27 IST 2024","Tue Oct 15 21:04:21 IST 2024","54144","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[AGGREGATE_FUNCTION_WITH_TIME-Give me the maximum Cost of Assets in the last 5 years-519-expected_json518-SELECT MAX(Cost) FROM freshservice.Assets WHERE  `Created Date` >= CURRENT_DATE - INTERVAL '5 year']",""
"failed","Tue Oct 15 20:49:09 IST 2024","Tue Oct 15 20:50:03 IST 2024","53976","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_DATA_FILTER-Display total Changes for which Associated Problems Count greater than or equal to 6-292-expected_json291-SELECT COUNT(*) FROM Changes WHERE Associated Problems Count >= 6]",""
"failed","Tue Oct 15 20:46:10 IST 2024","Tue Oct 15 20:47:05 IST 2024","54702","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY-Show me Timesheet group by Total Hours and Requester Name-213-expected_json212-SELECT COUNT(*),Total Hours,Requester Name FROM Timesheet GROUP BY Total Hours,Requester Name]",""
"passed","Tue Oct 15 20:50:07 IST 2024","Tue Oct 15 20:50:13 IST 2024","5622","tests.q2g","jeeves_singleturn_test","","","","Test Case 294 - SINGLE_MODULE_WITH_DATA_FILTER",""
"passed","Tue Oct 15 20:47:18 IST 2024","Tue Oct 15 20:47:40 IST 2024","22137","tests.q2g","jeeves_singleturn_test","","","","Test Case 188 - SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY",""
"passed","Tue Oct 15 21:01:27 IST 2024","Tue Oct 15 21:02:01 IST 2024","33966","tests.q2g","jeeves_singleturn_test","","","","Test Case 490 - AGGREGATE_FUNCTION_WITH_TIME",""
"failed","Tue Oct 15 20:51:39 IST 2024","Tue Oct 15 20:51:45 IST 2024","6394","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_DATA_FILTER-Display total Tickets for which Merged Ticket is not false-364-expected_json363-SELECT COUNT(*) FROM Tickets WHERE Merged Ticket <> false]",""
"failed","Tue Oct 15 20:48:50 IST 2024","Tue Oct 15 20:48:57 IST 2024","7466","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY-Show me total Tickets group by Subject and Agent Name-192-expected_json191-SELECT COUNT(*),Subject,Agent Name FROM Tickets GROUP BY Subject,Agent Name]",""
"passed","Tue Oct 15 20:54:31 IST 2024","Tue Oct 15 20:54:46 IST 2024","14331","tests.q2g","jeeves_singleturn_test","","","","Test Case 389 - SINGLE_MODULE_WITH_DATA_FILTER",""
"failed","Tue Oct 15 20:41:44 IST 2024","Tue Oct 15 20:41:50 IST 2024","6118","tests.q2g","jeeves_singleturn_test","","","","Test Case 227 - SINGLE_MODULE_WITH_DATA_FILTER",""
"failed","Tue Oct 15 20:58:15 IST 2024","Tue Oct 15 20:58:20 IST 2024","5643","tests.q2g","jeeves_singleturn_test","","","","Test Case 396 - SINGLE_MODULE_WITH_DATA_FILTER",""
"passed","Tue Oct 15 21:00:28 IST 2024","Tue Oct 15 21:00:36 IST 2024","8041","tests.q2g","jeeves_singleturn_test","","","","Test Case 469 - AGGREGATE_FUNCTION_WITH_TIME",""
"failed","Tue Oct 15 20:34:50 IST 2024","Tue Oct 15 20:34:58 IST 2024","7628","tests.q2g","jeeves_singleturn_test","","","","Test Case 25 - SINGLE_MODULE_WITH_METRIC",""
"passed","Tue Oct 15 20:41:14 IST 2024","Tue Oct 15 20:41:26 IST 2024","11555","tests.q2g","jeeves_singleturn_test","","","","Test Case 249 - SINGLE_MODULE_WITH_NO_DATA_FILTER",""
"passed","Tue Oct 15 21:00:15 IST 2024","Tue Oct 15 21:00:26 IST 2024","10654","tests.q2g","jeeves_singleturn_test","","","","Test Case 476 - AGGREGATE_FUNCTION_WITH_TIME",""
"passed","Tue Oct 15 20:57:26 IST 2024","Tue Oct 15 20:57:35 IST 2024","9282","tests.q2g","jeeves_singleturn_test","","","","Test Case 433 - AGGREGATE_FUNCTION_WITH_TIME",""
"failed","Tue Oct 15 20:44:43 IST 2024","Tue Oct 15 20:45:38 IST 2024","55244","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_MULTIPLE_DATA_FILTERS-Show me count of Tickets with ID includes Scott and Matthew-260-expected_json259-SELECT COUNT(*) FROM Tickets WHERE ID IN (Scott,Matthew)]",""
"failed","Tue Oct 15 20:35:27 IST 2024","Tue Oct 15 20:35:43 IST 2024","15874","tests.q2g","jeeves_singleturn_test","","","","Test Case 29 - SINGLE_MODULE_WITH_METRIC",""
"failed","Tue Oct 15 20:35:09 IST 2024","Tue Oct 15 20:35:21 IST 2024","11974","tests.q2g","jeeves_singleturn_test","","","","Test Case 93 - SINGLE_MODULE_WITH_RANK_ORDER",""
"passed","Tue Oct 15 20:45:50 IST 2024","Tue Oct 15 20:46:13 IST 2024","23890","tests.q2g","jeeves_singleturn_test","","","","Test Case 150 - SINGLE_MODULE_WITH_LOOKUP",""
"passed","Tue Oct 15 20:40:15 IST 2024","Tue Oct 15 20:40:28 IST 2024","12411","tests.q2g","jeeves_singleturn_test","","","","Test Case 197 - SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY",""
"failed","Tue Oct 15 20:36:49 IST 2024","Tue Oct 15 20:36:57 IST 2024","7569","tests.q2g","jeeves_singleturn_test","","","","Test Case 98 - SINGLE_MODULE_WITH_RANK_ORDER",""
"failed","Tue Oct 15 20:33:57 IST 2024","Tue Oct 15 20:34:51 IST 2024","54067","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_RANK_ORDER-show me Bottom 20 Tickets group by Type-112-expected_json111-SELECT COUNT(*),Type FROM Tickets GROUP BY Type ORDER BY COUNT(*) ASC LIMIT 20]",""
"failed","Tue Oct 15 20:35:09 IST 2024","Tue Oct 15 20:35:21 IST 2024","11420","tests.q2g","jeeves_singleturn_test","","","","Test Case 114 - SINGLE_MODULE_WITH_RANK_ORDER",""
"failed","Tue Oct 15 20:51:57 IST 2024","Tue Oct 15 20:52:51 IST 2024","54266","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_DATA_FILTER-Show me count of Assets with Created By is User-339-expected_json338-SELECT COUNT(*) FROM Assets WHERE Created By = User]",""
"failed","Tue Oct 15 20:59:06 IST 2024","Tue Oct 15 21:00:00 IST 2024","53994","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_DATA_FILTER-Display total Tickets for which Resolution Status does not contain Within SL-400-expected_json399-SELECT COUNT(*) FROM Tickets WHERE Resolution Status NOT LIKE %Within SL%]",""
"passed","Tue Oct 15 20:58:16 IST 2024","Tue Oct 15 20:58:24 IST 2024","7592","tests.q2g","jeeves_singleturn_test","","","","Test Case 440 - AGGREGATE_FUNCTION_WITH_TIME",""
"passed","Tue Oct 15 20:43:12 IST 2024","Tue Oct 15 20:43:20 IST 2024","7480","tests.q2g","jeeves_singleturn_test","","","","Test Case 179 - SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY",""
"passed","Tue Oct 15 20:37:22 IST 2024","Tue Oct 15 20:37:34 IST 2024","11628","tests.q2g","jeeves_singleturn_test","","","","Test Case 42 - SINGLE_MODULE_WITH_GROUP_BY",""
"passed","Tue Oct 15 20:46:02 IST 2024","Tue Oct 15 20:46:10 IST 2024","7486","tests.q2g","jeeves_singleturn_test","","","","Test Case 263 - SINGLE_MODULE_WITH_DATA_FILTER",""
"failed","Tue Oct 15 20:47:40 IST 2024","Tue Oct 15 20:48:34 IST 2024","54212","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_LOOKUP-Show me total Tickets with Pending Status-154-expected_json153-SELECT COUNT(*) FROM Tickets WHERE Status=Pending]",""
"failed","Tue Oct 15 20:55:33 IST 2024","Tue Oct 15 20:56:27 IST 2024","54300","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_DATA_FILTER-Display total Survey Question for which Survey Name is not Gregory-311-expected_json310-SELECT COUNT(*) FROM Survey Question WHERE Survey Name <> Gregory]",""
"failed","Tue Oct 15 20:54:39 IST 2024","Tue Oct 15 20:55:35 IST 2024","55816","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_DATA_FILTER-Show me count of Assets with Mode of Procurement is not Both-329-expected_json328-SELECT COUNT(*) FROM Assets WHERE Mode of Procurement <> Both]",""
"passed","Tue Oct 15 20:36:07 IST 2024","Tue Oct 15 20:36:15 IST 2024","8888","tests.q2g","jeeves_singleturn_test","","","","Test Case 33 - SINGLE_MODULE_WITH_GROUP_BY",""
"broken","Tue Oct 15 20:40:30 IST 2024","Tue Oct 15 20:41:30 IST 2024","60841","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY-Show me total Assets group by Created By and Tags-172-expected_json171-SELECT COUNT(*),Created By,Tags FROM Assets GROUP BY Created By,Tags]",""
"passed","Tue Oct 15 20:51:27 IST 2024","Tue Oct 15 20:51:39 IST 2024","11755","tests.q2g","jeeves_singleturn_test","","","","Test Case 363 - SINGLE_MODULE_WITH_DATA_FILTER",""
"passed","Tue Oct 15 20:35:25 IST 2024","Tue Oct 15 20:35:34 IST 2024","9708","tests.q2g","jeeves_singleturn_test","","","","Test Case 70 - SINGLE_MODULE_WITH_GROUP_BY",""
"passed","Tue Oct 15 20:48:46 IST 2024","Tue Oct 15 20:48:53 IST 2024","7726","tests.q2g","jeeves_singleturn_test","","","","Test Case 156 - SINGLE_MODULE_WITH_MULTIPLE_LOOKUP",""
"failed","Tue Oct 15 20:49:33 IST 2024","Tue Oct 15 20:49:44 IST 2024","11583","tests.q2g","jeeves_singleturn_test","","","","Test Case 221 - SINGLE_MODULE_WITH_NO_DATA_FILTER",""
"failed","Tue Oct 15 21:02:21 IST 2024","Tue Oct 15 21:03:15 IST 2024","54337","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[AGGREGATE_FUNCTION_WITH_TIME-Give me the minimum Cost of Assets for next 12 weeks-509-expected_json508-SELECT MIN(Cost) FROM freshservice.Assets WHERE `Created Date` >= CURRENT_DATE AND `Created Date` < CURRENT_DATE + INTERVAL '12 week']",""
"failed","Tue Oct 15 20:44:24 IST 2024","Tue Oct 15 20:45:19 IST 2024","54646","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY-Show me count of Tickets group by Created Date and Priority-206-expected_json205-SELECT COUNT(*),Created Date,Priority FROM Tickets GROUP BY Created Date,Priority]",""
"passed","Tue Oct 15 21:03:24 IST 2024","Tue Oct 15 21:03:31 IST 2024","7509","tests.q2g","jeeves_singleturn_test","","","","Test Case 516 - AGGREGATE_FUNCTION_WITH_TIME",""
"failed","Tue Oct 15 20:40:09 IST 2024","Tue Oct 15 20:40:19 IST 2024","10139","tests.q2g","jeeves_singleturn_test","","","","Test Case 22 - SINGLE_MODULE_WITH_METRIC",""
"passed","Tue Oct 15 20:39:42 IST 2024","Tue Oct 15 20:39:48 IST 2024","6015","tests.q2g","jeeves_singleturn_test","","","","Test Case 64 - SINGLE_MODULE_WITH_GROUP_BY",""
"passed","Tue Oct 15 20:50:12 IST 2024","Tue Oct 15 20:50:22 IST 2024","9798","tests.q2g","jeeves_singleturn_test","","","","Test Case 314 - SINGLE_MODULE_WITH_NO_DATA_FILTER",""
"failed","Tue Oct 15 20:51:49 IST 2024","Tue Oct 15 20:52:44 IST 2024","54926","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_DATA_FILTER-Show me count of Timesheet with Total Hours less than 27688717-301-expected_json300-SELECT COUNT(*) FROM Timesheet WHERE Total Hours < 27688717]",""
"failed","Tue Oct 15 20:43:09 IST 2024","Tue Oct 15 20:44:04 IST 2024","54525","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_NO_DATA_FILTER-Show me count of Assets with Asset Name is empty-231-expected_json230-SELECT COUNT(*) FROM Assets WHERE Asset Name IS NULL OR Asset Name == '']",""
"failed","Tue Oct 15 20:37:32 IST 2024","Tue Oct 15 20:37:44 IST 2024","11829","tests.q2g","jeeves_singleturn_test","","","","Test Case 15 - SINGLE_MODULE_WITH_METRIC",""
"failed","Tue Oct 15 20:42:46 IST 2024","Tue Oct 15 20:42:54 IST 2024","8243","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_DATA_FILTER-Display total Tickets for which ID is Scott-253-expected_json252-SELECT COUNT(*) FROM Tickets WHERE ID = Scott]",""
"failed","Tue Oct 15 20:50:33 IST 2024","Tue Oct 15 20:51:27 IST 2024","54356","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_DATA_FILTER-Show me count of Tickets with Resolution Escalated is not true-362-expected_json361-SELECT COUNT(*) FROM Tickets WHERE Resolution Escalated <> true]",""
"failed","Tue Oct 15 20:54:19 IST 2024","Tue Oct 15 20:54:25 IST 2024","5426","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_DATA_FILTER-Show me count of Assets with Workspace less than IT-345-expected_json344-SELECT COUNT(*) FROM Assets WHERE Workspace < IT]",""
"failed","Tue Oct 15 20:41:53 IST 2024","Tue Oct 15 20:42:47 IST 2024","54478","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_LOOKUP-Show count of true First Response Escalated Tickets-142-expected_json141-SELECT COUNT(*) FROM Tickets WHERE First Response Escalated=true]",""
"passed","Tue Oct 15 21:01:21 IST 2024","Tue Oct 15 21:01:27 IST 2024","6531","tests.q2g","jeeves_singleturn_test","","","","Test Case 452 - AGGREGATE_FUNCTION_WITH_TIME",""
"failed","Tue Oct 15 20:51:51 IST 2024","Tue Oct 15 20:51:57 IST 2024","5499","tests.q2g","jeeves_singleturn_test","","","","Test Case 338 - SINGLE_MODULE_WITH_DATA_FILTER",""
"passed","Tue Oct 15 20:34:42 IST 2024","Tue Oct 15 20:35:17 IST 2024","34175","tests.q2g","jeeves_singleturn_test","","","","Test Case 46 - SINGLE_MODULE_WITH_GROUP_BY",""
"passed","Tue Oct 15 20:37:14 IST 2024","Tue Oct 15 20:37:22 IST 2024","8249","tests.q2g","jeeves_singleturn_test","","","","Test Case 41 - SINGLE_MODULE_WITH_GROUP_BY",""
"failed","Tue Oct 15 20:41:50 IST 2024","Tue Oct 15 20:42:45 IST 2024","55271","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_DATA_FILTER-Display total Assets for which Asset Name is not Jeffrey-228-expected_json227-SELECT COUNT(*) FROM Assets WHERE Asset Name <> Jeffrey]",""
"passed","Tue Oct 15 20:38:17 IST 2024","Tue Oct 15 20:38:24 IST 2024","7442","tests.q2g","jeeves_singleturn_test","","","","Test Case 56 - SINGLE_MODULE_WITH_GROUP_BY",""
"failed","Tue Oct 15 20:41:56 IST 2024","Tue Oct 15 20:42:53 IST 2024","56348","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY-Show me count of Assets group by Acquisition Date and Warranty Expiry Date-176-expected_json175-SELECT COUNT(*),Acquisition Date,Warranty Expiry Date FROM Assets GROUP BY Acquisition Date,Warranty Expiry Date]",""
"failed","Tue Oct 15 20:40:26 IST 2024","Tue Oct 15 20:41:20 IST 2024","54395","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_GROUP_BY-Show me count of Survey Question group by Associated Ticket ID-82-expected_json81-SELECT COUNT(*),Associated Ticket ID FROM Survey Question GROUP BY Associated Ticket ID]",""
"passed","Tue Oct 15 20:45:54 IST 2024","Tue Oct 15 20:46:02 IST 2024","8094","tests.q2g","jeeves_singleturn_test","","","","Test Case 262 - SINGLE_MODULE_WITH_DATA_FILTER",""
"passed","Tue Oct 15 20:51:45 IST 2024","Tue Oct 15 20:52:04 IST 2024","19083","tests.q2g","jeeves_singleturn_test","","","","Test Case 365 - SINGLE_MODULE_WITH_DATA_FILTER",""
"failed","Tue Oct 15 20:41:41 IST 2024","Tue Oct 15 20:41:52 IST 2024","11206","tests.q2g","jeeves_singleturn_test","","","","Test Case 86 - SINGLE_MODULE_WITH_RANK_ORDER",""
"failed","Tue Oct 15 20:51:37 IST 2024","Tue Oct 15 20:51:45 IST 2024","8492","tests.q2g","jeeves_singleturn_test","","","","Test Case 376 - SINGLE_MODULE_WITH_DATA_FILTER",""
"passed","Tue Oct 15 20:54:29 IST 2024","Tue Oct 15 20:54:39 IST 2024","9615","tests.q2g","jeeves_singleturn_test","","","","Test Case 309 - SINGLE_MODULE_WITH_DATA_FILTER",""
"passed","Tue Oct 15 20:51:41 IST 2024","Tue Oct 15 20:51:49 IST 2024","7932","tests.q2g","jeeves_singleturn_test","","","","Test Case 300 - SINGLE_MODULE_WITH_DATA_FILTER",""
"failed","Tue Oct 15 20:54:11 IST 2024","Tue Oct 15 20:54:23 IST 2024","11604","tests.q2g","jeeves_singleturn_test","","","","Test Case 326 - SINGLE_MODULE_WITH_MULTIPLE_DATA_FILTERS",""
"failed","Tue Oct 15 20:59:04 IST 2024","Tue Oct 15 20:59:58 IST 2024","53942","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[AGGREGATE_FUNCTION_WITH_TIME-Give me the sum Cost of Assets in the last 6 months-454-expected_json453-SELECT SUM(Cost) FROM freshservice.Assets WHERE  `Created Date` >= CURRENT_DATE - INTERVAL '6 month']",""
"failed","Tue Oct 15 21:00:00 IST 2024","Tue Oct 15 21:00:15 IST 2024","15349","tests.q2g","jeeves_singleturn_test","","","","Test Case 475 - AGGREGATE_FUNCTION_WITH_TIME",""
"failed","Tue Oct 15 20:43:20 IST 2024","Tue Oct 15 20:44:14 IST 2024","54486","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY-Show me count of Assets group by Warranty Expiry Date and Last Updated Date-180-expected_json179-SELECT COUNT(*),Warranty Expiry Date,Last Updated Date FROM Assets GROUP BY Warranty Expiry Date,Last Updated Date]",""
"passed","Tue Oct 15 20:53:03 IST 2024","Tue Oct 15 20:53:32 IST 2024","29206","tests.q2g","jeeves_singleturn_test","","","","Test Case 357 - SINGLE_MODULE_WITH_DATA_FILTER",""
"failed","Tue Oct 15 20:35:30 IST 2024","Tue Oct 15 20:36:27 IST 2024","56627","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_RANK_ORDER-What are the Bottom 25 Assets Last Updated Date-95-expected_json94-SELECT COUNT(*),Last Updated Date FROM Assets GROUP BY Last Updated Date ORDER BY COUNT(*) ASC LIMIT 25]",""
"failed","Tue Oct 15 20:40:28 IST 2024","Tue Oct 15 20:41:22 IST 2024","54438","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY-Show me total Tickets group by Approval Status and Item Category-198-expected_json197-SELECT COUNT(*),Approval Status,Item Category FROM Tickets GROUP BY Approval Status,Item Category]",""
"passed","Tue Oct 15 20:46:02 IST 2024","Tue Oct 15 20:46:10 IST 2024","7920","tests.q2g","jeeves_singleturn_test","","","","Test Case 212 - SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY",""
"passed","Tue Oct 15 20:47:10 IST 2024","Tue Oct 15 20:47:18 IST 2024","7854","tests.q2g","jeeves_singleturn_test","","","","Test Case 187 - SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY",""
"passed","Tue Oct 15 20:50:34 IST 2024","Tue Oct 15 20:50:41 IST 2024","6727","tests.q2g","jeeves_singleturn_test","","","","Test Case 164 - SINGLE_MODULE_WITH_MULTIPLE_LOOKUP",""
"passed","Tue Oct 15 20:48:59 IST 2024","Tue Oct 15 20:49:07 IST 2024","7618","tests.q2g","jeeves_singleturn_test","","","","Test Case 158 - SINGLE_MODULE_WITH_MULTIPLE_LOOKUP",""
"passed","Tue Oct 15 20:48:53 IST 2024","Tue Oct 15 20:48:59 IST 2024","5418","tests.q2g","jeeves_singleturn_test","","","","Test Case 157 - SINGLE_MODULE_WITH_MULTIPLE_LOOKUP",""
"passed","Tue Oct 15 20:49:44 IST 2024","Tue Oct 15 20:49:54 IST 2024","9979","tests.q2g","jeeves_singleturn_test","","","","Test Case 222 - SINGLE_MODULE_WITH_NO_DATA_FILTER",""
"failed","Tue Oct 15 20:39:03 IST 2024","Tue Oct 15 20:39:11 IST 2024","7696","tests.q2g","jeeves_singleturn_test","","","","Test Case 60 - SINGLE_MODULE_WITH_GROUP_BY",""
"failed","Tue Oct 15 21:01:56 IST 2024","Tue Oct 15 21:02:06 IST 2024","9905","tests.q2g","jeeves_singleturn_test","","","","Test Case 458 - AGGREGATE_FUNCTION_WITH_TIME",""
"failed","Tue Oct 15 20:34:58 IST 2024","Tue Oct 15 20:35:06 IST 2024","7893","tests.q2g","jeeves_singleturn_test","","","","Test Case 26 - SINGLE_MODULE_WITH_METRIC",""
"passed","Tue Oct 15 20:36:29 IST 2024","Tue Oct 15 20:36:41 IST 2024","12184","tests.q2g","jeeves_singleturn_test","","","","Test Case 36 - SINGLE_MODULE_WITH_GROUP_BY",""
"failed","Tue Oct 15 20:40:20 IST 2024","Tue Oct 15 20:40:59 IST 2024","38561","tests.q2g","jeeves_singleturn_test","","","","Test Case 130 - SINGLE_MODULE_WITH_RANK_ORDER",""
"failed","Tue Oct 15 20:49:31 IST 2024","Tue Oct 15 20:50:25 IST 2024","54164","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_DATA_FILTER-Show me count of Tickets with Subject does not contain Elizabet-247-expected_json246-SELECT COUNT(*) FROM Tickets WHERE Subject NOT LIKE %Elizabet%]",""
"passed","Tue Oct 15 20:55:41 IST 2024","Tue Oct 15 20:56:05 IST 2024","24495","tests.q2g","jeeves_singleturn_test","","","","Test Case 391 - SINGLE_MODULE_WITH_DATA_FILTER",""
